Alert ID,Ticker,Description,Time
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21582.15",2020-07-31T04:38:08.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21580",2020-07-31T04:38:05.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21580",2020-07-31T04:37:58.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21584.4",2020-07-31T04:37:45.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21582.45",2020-07-31T04:36:30.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21580",2020-07-31T04:36:28.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21573.95",2020-07-31T04:06:08.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21581.35",2020-07-31T04:06:04.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21580",2020-07-31T04:03:07.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21582.9",2020-07-31T04:03:01.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21575.05",2020-07-31T04:01:29.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21576.05",2020-07-31T03:57:21.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21580.8",2020-07-31T03:57:05.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21408.5",2020-07-31T03:52:10.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21400.95",2020-07-31T03:52:08.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21402.9",2020-07-31T03:51:01.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21401.85",2020-07-31T03:51:00.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21407.5",2020-07-31T03:50:18.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21399.4",2020-07-31T03:50:12.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21573.9",2020-07-31T03:45:19.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21713.45",2020-07-31T03:45:01.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21713.45",2020-07-31T03:45:01.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21868.1",2020-07-30T08:30:37.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21862.9",2020-07-30T08:30:31.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21868.7",2020-07-30T08:28:16.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21863.95",2020-07-30T08:22:01.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21866.7",2020-07-30T08:22:00.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21866.9",2020-07-30T08:21:42.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21856.35",2020-07-30T08:21:35.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21893.35",2020-07-30T08:21:20.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21908.25",2020-07-30T08:06:39.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21905.85",2020-07-30T08:06:36.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21904.65",2020-07-30T07:58:37.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21907.1",2020-07-30T07:58:32.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21865.7",2020-07-30T07:52:14.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21866.85",2020-07-30T07:52:11.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21859.35",2020-07-30T07:51:48.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21869.35",2020-07-30T07:50:08.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21866.2",2020-07-30T07:50:05.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21870.85",2020-07-30T07:49:49.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21865.85",2020-07-30T07:49:47.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21866.2",2020-07-30T07:46:14.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21866.5",2020-07-30T07:46:11.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 21865.4",2020-07-30T07:45:52.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21903.4",2020-07-30T07:45:06.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21907.7",2020-07-30T07:42:31.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21905.45",2020-07-30T07:42:29.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21905.9",2020-07-30T07:41:39.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21907.95",2020-07-30T07:41:37.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21907",2020-07-30T07:40:12.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21905.55",2020-07-30T07:40:10.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21905.7",2020-07-30T07:39:27.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21907.2",2020-07-30T07:39:20.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21900.45",2020-07-30T07:38:40.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22245.35",2020-07-29T08:30:36.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.15",2020-07-29T08:23:10.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22235.15",2020-07-29T08:21:21.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22236.7",2020-07-29T08:20:28.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.6",2020-07-29T08:15:31.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.4",2020-07-29T08:07:59.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22238",2020-07-29T08:05:30.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.6",2020-07-29T08:04:46.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.45",2020-07-29T07:58:29.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.25",2020-07-29T07:54:46.000Z
88722057,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS R1 22334.6",2020-07-29T07:46:13.000Z
88711762,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS R1 22340.4",2020-07-29T07:46:11.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.2",2020-07-29T06:00:01.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.1",2020-07-29T05:59:29.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.25",2020-07-29T05:55:46.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22236.8",2020-07-29T05:54:39.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.85",2020-07-29T05:53:17.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234",2020-07-29T05:52:05.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.4",2020-07-29T05:51:20.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22235.2",2020-07-29T04:06:33.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.5",2020-07-29T04:05:02.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22235.3",2020-07-29T04:04:59.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22235.35",2020-07-29T04:01:06.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.35",2020-07-29T04:00:21.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.05",2020-07-29T03:59:08.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22233.7",2020-07-29T03:58:30.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.95",2020-07-29T03:57:00.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22234.2",2020-07-29T03:56:39.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22237.15",2020-07-29T03:55:03.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22237.05",2020-07-29T03:54:51.000Z
88722973,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDH 22232.75",2020-07-29T03:47:20.000Z
88716582,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDH Buy: 22239.95",2020-07-29T03:47:03.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21797.7",2020-07-28T06:17:28.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21802.95",2020-07-28T06:17:25.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21800.7",2020-07-28T06:14:20.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21801.65",2020-07-28T06:14:18.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21800",2020-07-28T06:13:47.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21801.7",2020-07-28T06:13:45.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21799.5",2020-07-28T06:12:06.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21801.05",2020-07-28T06:11:36.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21801.6",2020-07-28T06:11:32.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21801.75",2020-07-28T05:56:29.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21800.95",2020-07-28T05:56:27.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21799.75",2020-07-28T05:47:40.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21802.85",2020-07-28T05:47:38.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21800.7",2020-07-28T05:40:57.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21806.75",2020-07-28T05:40:47.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21801.4",2020-07-28T04:37:23.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 21800.95",2020-07-28T04:37:19.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 21943.05",2020-07-28T03:45:01.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 21943.05",2020-07-28T03:45:01.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 22416.8",2020-07-27T03:48:55.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 22444.3",2020-07-27T03:48:20.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 22439.5",2020-07-27T03:48:17.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 22448.5",2020-07-27T03:46:23.000Z
88718180,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S1 22440.3",2020-07-27T03:46:20.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 22652.4",2020-07-27T03:45:01.000Z
88721607,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS S1 22652.4",2020-07-27T03:45:01.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 22739.1",2020-07-24T09:02:11.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 22733.75",2020-07-24T09:02:08.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 22734.75",2020-07-24T09:01:54.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 22736",2020-07-24T09:01:03.000Z
88718783,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS PDL 22731.5",2020-07-24T09:00:54.000Z
88721944,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Up CPR BY KGS TRICKS PDL 22735.45",2020-07-24T09:00:53.000Z
88718689,"NSE:BANKNIFTY, 1m","BANKNIFTY, 1 Crossing Down CPR BY KGS TRICKS S2 22592.5",2020-07-24T08:25:34.000Z